Deal ID,Is public,Deal scope,Deal size,Current size under contract,Current negotiation status,Current implementation status,Spatial accuracy level,Location 1: Location,Latitude,Longitude,Target country,Intention of investment,Negotiation status,Contract farming,Crops area,Water extraction envisaged,Source of water extraction,Use of irrigation infrastructure,Presence of land conflicts,Year
5191,Yes,domestic,0,0,Concluded (Contract signed),Project abandoned,Country,Sierra Leone,8.460555,-11.779889,Sierra Leone,###Forest logging / management (for wood and fibre),##Concluded (Contract signed),No,"###Teak, Trees (unspecified)",No,,,,2000
8075,Yes,transnational,20000,20000,Concluded (Contract signed),In operation (production),Administrative region,"Saraya, Sénégal",12.836369,-11.755233,Senegal,#current##Conservation,2006##Concluded (Contract signed),,,,,,No,2000
8081,Yes,domestic,0,120000,None,In operation (production),Administrative region,"Saraya, Sénégal",12.836369,-11.755233,Senegal,###Tourism,,,,,,,No,2000
8125,Yes,transnational,3800,3800,Concluded (Contract signed),In operation (production),Administrative region,"Saraya, Sénégal",12.836369,-11.755233,Senegal,2000##3800#Mining,##Concluded (Contract signed),,,,,,,2000
3427,Yes,transnational,1250,1250,Concluded (Contract signed),None,Administrative region,"Bo, Sierra Leone",7.955179,-11.740995,Sierra Leone,###Food crops,2011##Concluded (Contract signed),No,###Rice,Yes,,,,2000
4502,Yes,transnational,14000,14000,Concluded (Contract signed),In operation (production),Administrative region,"Bo, Sierra Leone",7.955179,-11.740995,Sierra Leone,###Food crops,##Concluded (Contract signed),No,###Rice,Yes,,,,2000
7051,Yes,domestic,4335,574,Intended (Under negotiation),None,Approximate location,"Bo, Sierra Leone",7.955179,-11.740995,Sierra Leone,###Food crops,2016#current#Intended (Under negotiation)|2019-04-30##Concluded (Contract signed),,###Pineapple,,,,,2000
4522,Yes,transnational,39321,39321,Concluded (Contract signed),None,Administrative region,"Pujehun, Sierra Leone",7.356299,-11.721064,Sierra Leone,###Agriculture unspecified,2011##Concluded (Contract signed),,###Oil Palm,,,,,2000
7398,Yes,transnational,47567,47567,Concluded (Contract signed),Project abandoned,Approximate location,"Pujehun, Sierra Leone",7.356299,-11.721064,Sierra Leone,2012###Agriculture unspecified,2012##Concluded (Contract signed),,,,,,,2000
2372,Yes,transnational,80000,80000,Concluded (Contract signed),In operation (production),Administrative region,"Pujehun, Sierra Leone",7.350556,-11.718056,Sierra Leone,###Agriculture unspecified,##Concluded (Contract signed),,###Oil Palm,,,,,2000
3016,Yes,transnational,20000,0,Intended (Under negotiation),None,Administrative region,"Pujehun, Sierra Leone",7.350556,-11.718056,Sierra Leone,###Food crops,2011##Intended (Under negotiation),Yes,###Rice,,,,,2000
3429,Yes,transnational,45000,45000,Concluded (Contract signed),Project abandoned,Administrative region,"Pujehun, Sierra Leone",7.350556,-11.718056,Sierra Leone,2011#current#45000#Agriculture unspecified,2011#current#Concluded (Contract signed),Yes,###Oil Palm,,,,,2000
5180,Yes,transnational,22700,22700,Concluded (Contract signed),In operation (production),Exact location,"Bumbuna, Sierra Leone",8.983658,-11.713095,Sierra Leone,###Mining,2009##Intended (Under negotiation)|2010##Concluded (Contract signed),No,,Yes,,,,2000
5348,Yes,transnational,30200,30200,Concluded (Contract signed),In operation (production),Exact location,"Kayes, Mali",13.871193,-11.630323,Mali,###Mining,##Concluded (Contract signed),No,,Yes,,,,2000
2371,Yes,transnational,18473,18473,Concluded (Contract signed),In operation (production),Exact location,"Saba, Sierra Leone",7.319324,-11.501972,Sierra Leone,###Agriculture unspecified,2011##Concluded (Contract signed),No,###Oil Palm,Yes,,,Yes,2000
1482,Yes,transnational,37200,37200,Concluded (Contract signed),In operation (production),Exact location,"Kayes, Mali",12.88425,-11.377384,Mali,###Mining,2005##Concluded (Contract signed)|2012##Concluded (Contract signed),No,,Yes,,,,2000
4364,Yes,transnational,9994,9994,Concluded (Contract signed),In operation (production),Coordinates,"Kayes, Mali",12.9425,-11.316667,Mali,###Mining,2012##Concluded (Contract signed),No,,,,,,2000
4934,Yes,transnational,41218,41218,Concluded (Contract signed),Project not started,Administrative region,"Zimmi, Sierra Leone",7.313933,-11.306238,Sierra Leone,###Agriculture unspecified,2015##Intended (Under negotiation)|2015##Concluded (Contract signed),Yes,###Oil Palm,,,,,2000
5689,Yes,transnational,0,0,Concluded (Contract signed),In operation (production),Exact location,"Golou, Mali",12.943771,-11.202341,Mali,###Mining,2012##Concluded (Contract signed),No,,Yes,,,,2000
5189,Yes,transnational,1000,1000,Concluded (Contract signed),Project abandoned,Administrative region,"Kambui Hills Forest Reserve, Kenema, Sierra Leone",7.948915,-11.195717,Sierra Leone,2006-08-23##1000#Forest logging / management (for wood and fibre),2006##Concluded (Contract signed),No,###Trees (unspecified),No,,,,2000
4301,Yes,domestic,3200,3200,Concluded (Contract signed),Startup phase (no production),Administrative region,"Kenema, Sierra Leone",7.877183,-11.18523,Sierra Leone,###Food crops,2011##Concluded (Contract signed)|2017##Change of ownership|2011#current#Concluded (Contract signed),Yes,###Cacao,,,,,2000
4767,Yes,transnational,47800,47800,Concluded (Contract signed),In operation (production),Exact location,"Grand Cape Mount, Liberia",7.013145,-11.139327,Liberia,###Mining,2009##Concluded (Contract signed),No,,Yes,,,,2000
5190,Yes,transnational,0,0,Concluded (Contract signed),Project abandoned,Administrative region,"Panguma, Sierra Leone",8.185475,-11.134842,Sierra Leone,###Forest logging / management (for wood and fibre),2006##Concluded (Contract signed),No,"###Teak, Trees (unspecified)",No,,,,2000
5020,Yes,domestic,5000,5000,Contract expired,None,Coordinates,"Cape Mount, Liberia",7.3,-11.11,Liberia,###Forest logging / management (for wood and fibre),2010##Concluded (Contract signed)|2013-07-30#current#Contract expired,No,###Trees (unspecified),,,,,2000
5448,Yes,domestic,5000,5000,Concluded (Contract signed),None,Administrative region,"Grand Cape Mount, Liberia",7.046776,-11.071176,Liberia,###Forest logging / management (for wood and fibre),##Concluded (Contract signed),,###Trees (unspecified),,,,,2000
5361,Yes,transnational,5000,5000,Contract expired,In operation (production),Exact location,"Grand Cape Mount, Liberia",7.133333,-11.066666,Liberia,###Forest logging / management (for wood and fibre),2010##Concluded (Contract signed)|2017-03-11#current#Contract expired,No,###Trees (unspecified),,,,,2000
5182,Yes,transnational,12482,12482,Concluded (Contract signed),In operation (production),Exact location,"Tongola, Sierra Leone",8.211011,-11.050905,Sierra Leone,###Mining,2008##Concluded (Contract signed)|2011##Concluded (Contract signed),No,,Yes,,,,2000
3454,Yes,transnational,5000,5000,Contract expired,In operation (production),Exact location,"Porkpa, Liberia",7.245913,-11.032915,Liberia,###Forest logging / management (for wood and fibre),2010##Concluded (Contract signed)|#current#Contract expired,,###Trees (unspecified),,,,,2000
4991,Yes,domestic,5000,5000,Concluded (Contract signed),Project abandoned,Coordinates,"Grand Cape Mount, Liberia",7.17,-11.01,Liberia,###Forest logging / management (for wood and fibre),2008##Concluded (Contract signed),No,###Trees (unspecified),,,,,2000
1388,Yes,domestic,220000,220000,Concluded (Contract signed),In operation (production),Exact location,"Bomi, Liberia",6.722204,-11.000732,Liberia,##176000#Agriculture unspecified|#current#44000#Non-food agricultural commodities,2009##Concluded (Contract signed)|2020##Change of ownership|#current#Concluded (Contract signed),Yes,##10280#Oil Palm|#current#121#Rubber tree,,,,Yes,2000
5342,Yes,transnational,10000,10000,Concluded (Contract signed),Startup phase (no production),Exact location,"Komahun, Sierra Leone",8.630307,-10.974767,Sierra Leone,###Mining,2012##Concluded (Contract signed),No,,Yes,,,,2000
5181,Yes,transnational,498,498,Concluded (Contract signed),In operation (production),Exact location,"Koidu, Sierra Leone",8.627756,-10.967165,Sierra Leone,###Mining,2003##Concluded (Contract signed)|2010##Concluded (Contract signed),No,,Yes,,,,2000
3455,Yes,transnational,5000,5000,Contract expired,None,Exact location,"Porkpa, Liberia",7.222497,-10.96425,Liberia,###Forest logging / management (for wood and fibre),2010##Concluded (Contract signed)|2013-07-20#current#Contract expired,No,###Trees (unspecified),,,,,2000
7638,Yes,transnational,5000,5000,Concluded (Contract signed),None,Country,Mauritania,21.00789,-10.940835,Mauritania,###Non-food agricultural commodities,##Concluded (Contract signed),,,,,,,2000
5193,Yes,domestic,70000,70000,Concluded (Contract signed),In operation (production),Exact location,"Golo Forests, Sierra Leone",7.665278,-10.911944,Sierra Leone,"###For carbon sequestration/REDD, Conservation",2012##Concluded (Contract signed),No,###Trees (unspecified),,,,,2000
1809,Yes,transnational,120000,120000,Concluded (Contract signed),In operation (production),Administrative region,"Kono, Sierra Leone",8.766329,-10.89031,Sierra Leone,###For carbon sequestration/REDD,##Concluded (Contract signed),,###Trees (unspecified),,,,,2000
6041,Yes,transnational,601,601,Failed (Contract cancelled),None,Administrative region,"Kono, Sierra Leone",8.766329,-10.89031,Sierra Leone,###Non-food agricultural commodities,2013##Concluded (Contract signed)|2016##Failed (Contract cancelled),No,###Rubber tree,,,,Yes,2000
1817,Yes,transnational,5058,11339,Intended (Memorandum of understanding),In operation (production),Coordinates,"Daru, Sierra Leone",7.969037,-10.848237,Sierra Leone,###Agriculture unspecified,2011##Intended (Memorandum of understanding),Yes,###Oil Palm,Yes,,,,2000
7627,Yes,transnational,49179,49179,Concluded (Contract signed),None,Administrative region,"Gola konneh, Liberia",7.179297,-10.845147,Liberia,###Forest logging / management (for wood and fibre),2019##Concluded (Contract signed),,###Trees (unspecified),,,,,2000
7632,Yes,transnational,0,0,Intended (Expression of interest),None,Administrative region,"Golakonneh, Liberia",7.179297,-10.845147,Liberia,2019###Forest logging / management (for wood and fibre),2019##Intended (Expression of interest),,###Trees (unspecified),,,,,2000
1518,Yes,domestic,7400,7400,Concluded (Contract signed),In operation (production),Administrative region,"Kala, Mali",13.38,-10.68,Mali,###Food crops,2010##Concluded (Contract signed),No,"###Onion, Corn (Maize), Potatoes, Rice, Wheat",Yes,Surface water,,,2000
3447,Yes,transnational,250000,250000,Concluded (Contract signed),Project abandoned,Administrative region,"Montserrado, Liberia",6.552582,-10.529611,Liberia,###Renewable Energy,2009##Concluded (Contract signed),Yes,###Trees (unspecified),,,,,2000
1358,Yes,transnational,8815,8815,Concluded (Contract signed),Project not started,Administrative region,"Ndema, Guinea",8.711722,-10.503366,Guinea,2010#current#8815#Food crops,2010#current#Concluded (Contract signed),Yes,"###Corn (Maize), Soya Beans",,,,,2000
1359,Yes,transnational,98400,0,Intended (Under negotiation),None,Administrative region,"Saraya, Guinea",10.772812,-10.393307,Guinea,###Food crops,2010##Intended (Under negotiation),,"###Corn (Maize), Soya Beans",,,,,2000
5953,Yes,domestic,18779,18779,Concluded (Contract signed),In operation (production),Administrative region,"Harbel, Liberia",6.246604,-10.355403,Liberia,###Forest logging / management (for wood and fibre),2011##Concluded (Contract signed),No,###Trees (unspecified),,,,,2000
7893,Yes,transnational,33338,33338,Concluded (Contract signed),In operation (production),Administrative region,"Margibi, Liberia",6.515188,-10.30489,Liberia,###Forest logging / management (for wood and fibre),2017##Concluded (Contract signed),,###Trees (unspecified),,,,,2000
5439,Yes,transnational,35200,35200,Concluded (Contract signed),In operation (production),Exact location,"Bong Town, Liberia",6.807623,-10.276181,Liberia,###Mining,2008##Intended (Under negotiation)|2009-01-09##Concluded (Contract signed),No,,Yes,,,,2000
1397,Yes,transnational,15000,15000,Failed (Contract cancelled),Project abandoned,Administrative region,"Foya, Liberia",8.359997,-10.20675,Liberia,###Food crops,2008##Concluded (Contract signed)|2010##Failed (Contract cancelled),Yes,###Rice (hybrid),,,,,2000
5023,Yes,domestic,5000,5000,Contract expired,In operation (production),Coordinates,"Gbarpolu, Liberia",7.102101,-10.154154,Liberia,###Forest logging / management (for wood and fibre),2008##Concluded (Contract signed)|#current#Contract expired,No,###Trees (unspecified),,,,,2000
5015,Yes,domestic,5000,5000,Failed (Contract cancelled),In operation (production),Coordinates,"Bong, Liberia",7.083359,-10.130925,Liberia,###Forest logging / management (for wood and fibre),2008##Concluded (Contract signed)|2010##Failed (Contract cancelled),No,###Trees (unspecified),,,,,2000
4953,Yes,transnational,160000,160000,Concluded (Contract signed),In operation (production),Exact location,"Léro, Guinea",11.741676,-10.105145,Guinea,###Mining,2010##Concluded (Contract signed),No,,Yes,,,,2000
3456,Yes,transnational,35000,35000,Contract expired,In operation (production),Exact location,"Harbel, Liberia",6.191662,-10.082757,Liberia,###Forest logging / management (for wood and fibre),2010##Concluded (Contract signed)|2013-07-20#current#Contract expired,,###Trees (unspecified),,,,,2000
1392,Yes,transnational,119240,119240,Concluded (Contract signed),None,Administrative region,"Gbarpolu, Liberia",7.495264,-10.08073,Liberia,###Timber plantation (for wood and fibre),2009##Concluded (Contract signed),,###Trees (unspecified),,,,,2000
5446,Yes,domestic,5000,5000,Failed (Contract cancelled),In operation (production),Administrative region,"Gbarpolu, Liberia",7.495264,-10.08073,Liberia,###Forest logging / management (for wood and fibre),2011##Concluded (Contract signed)|2013##Failed (Contract cancelled),,###Trees (unspecified),,,,,2000
7631,Yes,domestic,48296,48296,Concluded (Contract signed),None,Administrative region,"Gbarpolu, Liberia",7.495264,-10.08073,Liberia,2019###Forest logging / management (for wood and fibre),2019##Concluded (Contract signed),,###Trees (unspecified),,,,,2000
1407,Yes,transnational,700000,0,Failed (Negotiations failed),None,Administrative region,"Guelmim, Morocco",28.979679,-10.06152,Morocco,###Food crops,2009##Intended (Under negotiation)|##Failed (Negotiations failed),No,"###Citrus Fruits (unspecified), Olives",Yes,,,,2000
4992,Yes,domestic,5000,5000,Contract expired,Project abandoned,Coordinates,"Grand Bassa, Liberia",6.26,-10.06,Liberia,###Forest logging / management (for wood and fibre),2008##Concluded (Contract signed)|2016-01-30#current#Contract expired,No,###Trees (unspecified),,,,,2000
7894,Yes,domestic,12611,12611,Concluded (Contract signed),In operation (production),Approximate location,"Buchanan, Liberia",5.887247,-10.030372,Liberia,###Forest logging / management (for wood and fibre),2018##Concluded (Contract signed),,###Trees (unspecified),,,,,2000
5952,Yes,domestic,1188,1188,Concluded (Contract signed),In operation (production),Administrative region,"Buchanan, Liberia",5.887247,-10.030372,Liberia,###Forest logging / management (for wood and fibre),2011##Concluded (Contract signed),No,###Trees (unspecified),,,,,2000
7856,Yes,domestic,66977,66977,Failed (Contract cancelled),None,Administrative region,"Grand Bassa, Liberia",6.230845,-9.812494,Liberia,###Timber plantation (for wood and fibre),2011##Concluded (Contract signed)|2013#current#Failed (Contract cancelled),,,,,,,2000
1393,Yes,transnational,33241,33241,Concluded (Contract signed),In operation (production),Administrative region,"Grand Bassa, Liberia",6.230845,-9.812493,Liberia,###Agriculture unspecified,2008##Concluded (Contract signed),Yes,2019##6470#Oil Palm,,,,Yes,2000
